Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,"107,426.90",0.00,"107,426.90","3,698.00",29.05
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"3,517,234.38",0.02,"3,517,234.38","169,587.00",20.74
NMIH,NMI HOLDINGS INC,Financials,Equity,"795,592.45",0.00,"795,592.45","21,887.00",36.35
NMRK,NEWMARK GROUP INC CLASS A,Real Estate,Equity,"743,201.03",0.00,"743,201.03","41,129.00",18.07
NN,NEXTNAV INC,Information Technology,Equity,"286,620.74",0.00,"286,620.74","22,622.00",12.67
NNE,NANO NUCLEAR ENERGY INC,Industrials,Equity,"302,086.26",0.00,"302,086.26","6,426.00",47.01
NNI,NELNET INC CLASS A,Financials,Equity,"409,661.28",0.00,"409,661.28","3,192.00",128.34
NNN,NNN REIT INC,Real Estate,Equity,"1,965,710.88",0.01,"1,965,710.88","48,132.00",40.84
NNOX,NANO X IMAGING LTD,Health Care,Equity,"52,277.68",0.00,"52,277.68","14,362.00",3.64
NOC,NORTHROP GRUMMAN CORP,Industrials,Equity,"20,822,656.80",0.12,"20,822,656.80","35,988.00",578.60
NOG,NORTHERN OIL AND GAS INC,Energy,Equity,"514,095.66",0.00,"514,095.66","24,102.00",21.33
NOV,NOV INC,Energy,Equity,"1,570,242.24",0.01,"1,570,242.24","103,852.00",15.12
NOVT,NOVANTA INC,Information Technology,Equity,"1,212,505.26",0.01,"1,212,505.26","9,683.00",125.22
NOW,SERVICENOW INC,Information Technology,Equity,"51,048,482.88",0.29,"51,048,482.88","54,616.00",934.68
NPKI,NPK INTERNATIONAL INC,Industrials,Equity,"349,278.72",0.00,"349,278.72","25,988.00",13.44
NPO,ENPRO INC,Industrials,Equity,"1,345,532.25",0.01,"1,345,532.25","5,955.00",225.95
NRC,NATIONAL RESEARCH CORP,Health Care,Equity,"48,718.90",0.00,"48,718.90","3,719.00",13.10
NRDS,NERDWALLET INC CLASS A,Financials,Equity,"67,638.78",0.00,"67,638.78","5,841.00",11.58
NRG,NRG ENERGY INC,Utilities,Equity,"8,694,571.38",0.05,"8,694,571.38","50,217.00",173.14
NRIM,NORTHRIM BANCORP INC,Financials,Equity,"217,262.64",0.00,"217,262.64","9,822.00",22.12
NRIX,NURIX THERAPEUTICS INC,Health Care,Equity,"220,250.52",0.00,"220,250.52","17,234.00",12.78
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,Equity,"529,161.21",0.00,"529,161.21","18,203.00",29.07
NSC,NORFOLK SOUTHERN CORP,Industrials,Equity,"16,789,902.78",0.10,"16,789,902.78","59,619.00",281.62
NSIT,INSIGHT ENTERPRISES INC,Information Technology,Equity,"724,156.55",0.00,"724,156.55","7,267.00",99.65
NSP,INSPERITY INC,Industrials,Equity,"399,542.08",0.00,"399,542.08","9,296.00",42.98
NSSC,NAPCO SECURITY TECHNOLOGIES INC,Information Technology,Equity,"441,608.86",0.00,"441,608.86","10,087.00",43.78
NTAP,NETAPP INC,Information Technology,Equity,"6,131,797.49",0.04,"6,131,797.49","53,057.00",115.57
NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,Equity,"628,959.15",0.00,"628,959.15","13,869.00",45.35
NTCT,NETSCOUT SYSTEMS INC,Information Technology,Equity,"458,673.60",0.00,"458,673.60","16,352.00",28.05
NTGR,NETGEAR INC,Information Technology,Equity,"292,741.82",0.00,"292,741.82","8,638.00",33.89
NTLA,INTELLIA THERAPEUTICS INC,Health Care,Equity,"281,616.67",0.00,"281,616.67","22,961.00",12.27
NTNX,NUTANIX INC CLASS A,Information Technology,Equity,"4,604,527.40",0.03,"4,604,527.40","66,655.00",69.08
NTRA,NATERA INC,Health Care,Equity,"6,609,283.32",0.04,"6,609,283.32","34,206.00",193.22
NTRS,NORTHERN TRUST CORP,Financials,Equity,"6,366,826.80",0.04,"6,366,826.80","50,172.00",126.90
NTST,NETSTREIT CORP,Real Estate,Equity,"465,617.06",0.00,"465,617.06","24,886.00",18.71
NU,NU HOLDINGS LTD CLASS A,Financials,Equity,"14,359,647.50",0.08,"14,359,647.50","894,125.00",16.06
NUE,NUCOR CORP,Materials,Equity,"9,061,066.88",0.05,"9,061,066.88","60,512.00",149.74
NUS,NU SKIN ENTERPRISES INC CLASS A,Consumer Staples,Equity,"124,466.40",0.00,"124,466.40","11,720.00",10.62
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,"236,426.20",0.00,"236,426.20","45,908.00",5.15
NUVL,NUVALENT INC CLASS A,Health Care,Equity,"1,109,713.68",0.01,"1,109,713.68","11,304.00",98.17
NVAX,NOVAVAX INC,Health Care,Equity,"340,698.45",0.00,"340,698.45","40,415.00",8.43
NVCR,NOVOCURE LTD,Health Care,Equity,"340,447.92",0.00,"340,447.92","26,556.00",12.82
NVDA,NVIDIA CORP,Information Technology,Equity,"1,254,323,194.98",7.25,"1,254,323,194.98","6,182,282.00",202.89
NVEC,NVE CORP,Information Technology,Equity,"84,747.60",0.00,"84,747.60","1,239.00",68.40
NVR,NVR INC,Consumer Discretionary,Equity,"5,340,088.27",0.03,"5,340,088.27",737.00,"7,245.71"
NVRI,ENVIRI CORP,Industrials,Equity,"279,023.36",0.00,"279,023.36","22,648.00",12.32
NVST,ENVISTA HOLDINGS CORP,Health Care,Equity,"858,427.22",0.00,"858,427.22","42,623.00",20.14
NVT,NVENT ELECTRIC PLC,Industrials,Equity,"4,553,729.65",0.03,"4,553,729.65","43,639.00",104.35
NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,Equity,"332,777.20",0.00,"332,777.20","26,495.00",12.56
NWBI,NORTHWEST BANCSHARES INC,Financials,Equity,"446,379.54",0.00,"446,379.54","37,893.00",11.78
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,Equity,"920,040.00",0.01,"920,040.00","15,334.00",60.00
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,"537,211.52",0.00,"537,211.52","113,816.00",4.72
NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,Equity,"396,098.64",0.00,"396,098.64","8,568.00",46.23
NWPX,NWPX INFRASTRUCTURE INC,Industrials,Equity,"223,395.32",0.00,"223,395.32","3,956.00",56.47
NWS,NEWS CORP CLASS B,Communication,Equity,"948,281.31",0.01,"948,281.31","31,081.00",30.51
NWSA,NEWS CORP CLASS A,Communication,Equity,"2,710,757.60",0.02,"2,710,757.60","102,370.00",26.48
NX,QUANEX BUILDING PRODUCTS CORP,Industrials,Equity,"165,114.75",0.00,"165,114.75","11,587.00",14.25
NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,"73,869.25",0.00,"73,869.25","38,675.00",1.91
NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,Equity,"36,750.80",0.00,"36,750.80","11,630.00",3.16
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,"187,455.64",0.00,"187,455.64","6,124.00",30.61
NXST,NEXSTAR MEDIA GROUP INC,Communication,Equity,"1,576,859.22",0.01,"1,576,859.22","8,079.00",195.18
NXT,NEXTRACKER INC CLASS A,Industrials,Equity,"3,757,540.08",0.02,"3,757,540.08","37,909.00",99.12
NYT,NEW YORK TIMES CLASS A,Communication,Equity,"2,450,760.24",0.01,"2,450,760.24","43,132.00",56.82
O,REALTY INCOME REIT CORP,Real Estate,Equity,"13,825,317.58",0.08,"13,825,317.58","238,738.00",57.91
OABI,OMNIAB INC,Health Care,Equity,"28,119.28",0.00,"28,119.28","18,872.00",1.49
OBK,ORIGIN BANCORP INC,Financials,Equity,"240,990.00",0.00,"240,990.00","6,925.00",34.80
OBT,ORANGE COUNTY BANCORP INC,Financials,Equity,"130,259.60",0.00,"130,259.60","5,480.00",23.77
OC,OWENS CORNING,Industrials,Equity,"2,831,200.50",0.02,"2,831,200.50","22,675.00",124.86
OCFC,OCEANFIRST FINANCIAL CORP,Financials,Equity,"276,887.75",0.00,"276,887.75","14,975.00",18.49
OCUL,OCULAR THERAPEUTIX INC,Health Care,Equity,"521,049.24",0.00,"521,049.24","44,082.00",11.82
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,"211,370.64",0.00,"211,370.64","3,848.00",54.93
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,Equity,"6,738,151.50",0.04,"6,738,151.50","49,094.00",137.25
ODP,ODP CORP,Consumer Discretionary,Equity,"247,514.54",0.00,"247,514.54","8,897.00",27.82
OEC,ORION SA,Materials,Equity,"82,518.94",0.00,"82,518.94","15,778.00",5.23
OFG,OFG BANCORP,Financials,Equity,"428,448.73",0.00,"428,448.73","11,213.00",38.21
OFIX,ORTHOFIX MEDICAL INC,Health Care,Equity,"138,796.84",0.00,"138,796.84","8,972.00",15.47
OFLX,OMEGA FLEX INC,Industrials,Equity,"29,579.24",0.00,"29,579.24","1,076.00",27.49
OGE,OGE ENERGY CORP,Utilities,Equity,"2,419,824.42",0.01,"2,419,824.42","54,427.00",44.46
OGN,ORGANON,Health Care,Equity,"442,929.69",0.00,"442,929.69","67,417.00",6.57
OGS,ONE GAS INC,Utilities,Equity,"1,326,243.40",0.01,"1,326,243.40","16,420.00",80.77
OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,Equity,"3,016,285.11",0.02,"3,016,285.11","75,653.00",39.87
OI,O I GLASS INC,Materials,Equity,"493,616.58",0.00,"493,616.58","43,073.00",11.46
OII,OCEANEERING INTERNATIONAL INC,Energy,Equity,"563,590.16",0.00,"563,590.16","24,472.00",23.03
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,"154,834.86",0.00,"154,834.86","22,837.00",6.78
OKE,ONEOK INC,Energy,Equity,"11,072,250.72",0.06,"11,072,250.72","165,951.00",66.72
OKLO,OKLO INC CLASS A,Utilities,Equity,"3,919,736.70",0.02,"3,919,736.70","28,530.00",137.39
OKTA,OKTA INC CLASS A,Information Technology,Equity,"3,782,151.93",0.02,"3,782,151.93","43,023.00",87.91
OLED,UNIVERSAL DISPLAY CORP,Information Technology,Equity,"1,829,786.40",0.01,"1,829,786.40","12,456.00",146.90
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Consumer Discretionary,Equity,"2,036,913.12",0.01,"2,036,913.12","16,773.00",121.44
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,Equity,"102,102.62",0.00,"102,102.62","11,629.00",8.78
OLN,OLIN CORP,Materials,Equity,"685,430.77",0.00,"685,430.77","33,001.00",20.77
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,"91,732.41",0.00,"91,732.41","4,557.00",20.13
OLPX,OLAPLEX HOLDINGS INC,Consumer Staples,Equity,"35,835.45",0.00,"35,835.45","34,129.00",1.05
OMC,OMNICOM GROUP INC,Communication,Equity,"3,816,742.80",0.02,"3,816,742.80","50,856.00",75.05
OMCL,OMNICELL INC,Health Care,Equity,"383,886.56",0.00,"383,886.56","11,432.00",33.58
OMER,OMEROS CORP,Health Care,Equity,"144,173.44",0.00,"144,173.44","19,172.00",7.52
OMF,ONEMAIN HOLDINGS INC,Financials,Equity,"1,773,407.50",0.01,"1,773,407.50","31,810.00",55.75
OMI,OWENS & MINOR INC,Health Care,Equity,"95,529.60",0.00,"95,529.60","19,260.00",4.96
ON,ON SEMICONDUCTOR CORP,Information Technology,Equity,"5,604,381.90",0.03,"5,604,381.90","110,214.00",50.85
ONB,OLD NATIONAL BANCORP,Financials,Equity,"1,848,502.00",0.01,"1,848,502.00","91,510.00",20.20
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Equity,"51,814.80",0.00,"51,814.80","3,330.00",15.56
ONIT,ONITY GROUP INC,Financials,Equity,"125,840.04",0.00,"125,840.04","3,414.00",36.86
ONON,ON HOLDING AG CLASS A,Consumer Discretionary,Equity,"2,160,456.90",0.01,"2,160,456.90","58,030.00",37.23
ONTF,ON24 INC,Information Technology,Equity,"81,727.27",0.00,"81,727.27","14,941.00",5.47
ONTO,ONTO INNOVATION INC,Information Technology,Equity,"1,812,349.20",0.01,"1,812,349.20","13,224.00",137.05
OOMA,OOMA INC,Information Technology,Equity,"77,401.44",0.00,"77,401.44","7,011.00",11.04
OPCH,OPTION CARE HEALTH INC,Health Care,Equity,"1,142,459.39",0.01,"1,142,459.39","43,597.00",26.20
OPK,OPKO HEALTH INC,Health Care,Equity,"145,202.84",0.00,"145,202.84","99,454.00",1.46
OPRX,OPTIMIZERX CORP,Health Care,Equity,"101,069.94",0.00,"101,069.94","5,154.00",19.61
ORA,ORMAT TECH INC,Utilities,Equity,"1,674,612.52",0.01,"1,674,612.52","15,932.00",105.11
ORC,ORCHID ISLAND CAPITAL INC,Financials,Equity,"215,783.89",0.00,"215,783.89","29,519.00",7.31
ORCL,ORACLE CORP,Information Technology,Equity,"112,313,849.34",0.65,"112,313,849.34","437,206.00",256.89
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,Equity,"129,531.06",0.00,"129,531.06","30,622.00",4.23
ORI,OLD REPUBLIC INTERNATIONAL CORP,Financials,Equity,"2,437,643.40",0.01,"2,437,643.40","61,995.00",39.32
ORIC,ORIC PHARMACEUTICALS INC,Health Care,Equity,"226,593.24",0.00,"226,593.24","16,986.00",13.34
ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Equity,"21,363,744.05",0.12,"21,363,744.05","224,527.00",95.15
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,"212,599.31",0.00,"212,599.31","6,421.00",33.11
OSBC,OLD SECOND BANCORP INC,Financials,Equity,"213,942.96",0.00,"213,942.96","11,781.00",18.16
OSCR,OSCAR HEALTH INC CLASS A,Financials,Equity,"941,005.62",0.01,"941,005.62","52,018.00",18.09
OSIS,OSI SYSTEMS INC,Information Technology,Equity,"1,098,652.92",0.01,"1,098,652.92","4,506.00",243.82
OSK,OSHKOSH CORP,Industrials,Equity,"2,175,432.48",0.01,"2,175,432.48","17,652.00",123.24
OSPN,ONESPAN INC,Information Technology,Equity,"168,267.99",0.00,"168,267.99","10,849.00",15.51
OSUR,ORASURE TECHNOLOGIES INC,Health Care,Equity,"55,093.50",0.00,"55,093.50","20,405.00",2.70
OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Equity,"613,292.68",0.00,"613,292.68","26,299.00",23.32
OTIS,OTIS WORLDWIDE CORP,Industrials,Equity,"9,722,641.29",0.06,"9,722,641.29","105,121.00",92.49
OTTR,OTTER TAIL CORP,Utilities,Equity,"809,547.30",0.00,"809,547.30","10,435.00",77.58
OUST,OUSTER INC,Information Technology,Equity,"459,538.62",0.00,"459,538.62","14,214.00",32.33
OUT,OUTFRONT MEDIA INC,Real Estate,Equity,"659,960.69",0.00,"659,960.69","38,303.00",17.23
OVV,OVINTIV INC,Energy,Equity,"2,608,713.24",0.02,"2,608,713.24","70,716.00",36.89
OWL,BLUE OWL CAPITAL INC CLASS A,Financials,Equity,"2,548,876.46",0.01,"2,548,876.46","160,711.00",15.86
OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Equity,"165,837.32",0.00,"165,837.32","4,541.00",36.52
OXY,OCCIDENTAL PETROLEUM CORP,Energy,Equity,"7,576,874.80",0.04,"7,576,874.80","186,164.00",40.70
OZK,BANK OZK,Financials,Equity,"1,297,607.85",0.01,"1,297,607.85","29,127.00",44.55
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,"129,795.70",0.00,"129,795.70","66,905.00",1.94
PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Equity,"81,974.15",0.00,"81,974.15","17,705.00",4.63
PACS,PACS GROUP INC,Health Care,Equity,"126,659.52",0.00,"126,659.52","10,348.00",12.24
PAG,PENSKE AUTOMOTIVE GROUP VOTING INC,Consumer Discretionary,Equity,"846,426.24",0.00,"846,426.24","5,256.00",161.04
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Equity,"487,328.52",0.00,"487,328.52","51,954.00",9.38
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,"157,854.06",0.00,"157,854.06","3,771.00",41.86
PANL,PANGAEA LOGISTICS SOLUTIONS LTD,Industrials,Equity,"81,486.24",0.00,"81,486.24","16,698.00",4.88
PANW,PALO ALTO NETWORKS INC,Information Technology,Equity,"37,956,061.65",0.22,"37,956,061.65","173,895.00",218.27
PAR,PAR TECHNOLOGY CORP,Information Technology,Equity,"344,642.85",0.00,"344,642.85","9,895.00",34.83
PARR,PAR PACIFIC HOLDINGS INC,Energy,Equity,"645,020.22",0.00,"645,020.22","15,954.00",40.43
PATH,UIPATH INC CLASS A,Information Technology,Equity,"1,865,883.51",0.01,"1,865,883.51","117,573.00",15.87
PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,Equity,"878,229.30",0.01,"878,229.30","8,710.00",100.83
PAX,PATRIA INVESTMENTS LTD CLASS A,Financials,Equity,"204,526.35",0.00,"204,526.35","14,115.00",14.49
PAYC,PAYCOM SOFTWARE INC,Industrials,Equity,"2,550,887.43",0.01,"2,550,887.43","13,767.00",185.29
PAYO,PAYONEER GLOBAL INC,Financials,Equity,"422,832.00",0.00,"422,832.00","73,536.00",5.75
PAYS,PAYSIGN INC,Financials,Equity,"156,093.60",0.00,"156,093.60","30,018.00",5.20
PAYX,PAYCHEX INC,Industrials,Equity,"9,942,862.45",0.06,"9,942,862.45","84,815.00",117.23
PB,PROSPERITY BANCSHARES INC,Financials,Equity,"1,581,817.67",0.01,"1,581,817.67","24,407.00",64.81
PBF,PBF ENERGY INC CLASS A,Energy,Equity,"756,253.32",0.00,"756,253.32","21,876.00",34.57
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,Equity,"811,475.28",0.00,"811,475.28","13,464.00",60.27
PBI,PITNEY BOWES INC,Industrials,Equity,491.47,0.00,491.47,49.00,10.03
PCAR,PACCAR INC,Industrials,Equity,"13,440,014.10",0.08,"13,440,014.10","136,005.00",98.82
PCG,PG&E CORP,Utilities,Equity,"9,166,922.40",0.05,"9,166,922.40","576,536.00",15.90
PCH,POTLATCHDELTIC CORP,Real Estate,Equity,"865,901.25",0.01,"865,901.25","21,375.00",40.51
PCOR,PROCORE TECHNOLOGIES INC,Information Technology,Equity,"2,173,320.00",0.01,"2,173,320.00","30,185.00",72.00
PCRX,PACIRA BIOSCIENCES INC,Health Care,Equity,"248,199.63",0.00,"248,199.63","11,669.00",21.27
PCT,PURECYCLE TECHNOLOGIES INC,Materials,Equity,"310,636.62",0.00,"310,636.62","27,393.00",11.34
PCTY,PAYLOCITY HOLDING CORP,Industrials,Equity,"1,677,656.79",0.01,"1,677,656.79","11,889.00",141.11
PCVX,VAXCYTE INC,Health Care,Equity,"1,479,300.75",0.01,"1,479,300.75","33,057.00",44.75
PD,PAGERDUTY INC,Information Technology,Equity,"414,886.50",0.00,"414,886.50","26,342.00",15.75
PDFS,PDF SOLUTIONS INC,Information Technology,Equity,"217,507.72",0.00,"217,507.72","7,454.00",29.18
PDM,PIEDMONT REALTY TRUST INC CLASS A,Real Estate,Equity,"269,811.85",0.00,"269,811.85","33,517.00",8.05
PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,Equity,"359,275.20",0.00,"359,275.20","33,640.00",10.68
PEBO,PEOPLES BANCORP INC,Financials,Equity,"274,403.94",0.00,"274,403.94","9,518.00",28.83
PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,Equity,"1,127,090.63",0.01,"1,127,090.63","33,179.00",33.97
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,Equity,"10,617,898.25",0.06,"10,617,898.25","131,491.00",80.75
PEGA,PEGASYSTEMS INC,Information Technology,Equity,"1,584,164.40",0.01,"1,584,164.40","24,920.00",63.57
PEN,PENUMBRA INC,Health Care,Equity,"2,358,697.98",0.01,"2,358,697.98","10,187.00",231.54
PENG,PENGUIN SOLUTIONS INC,Information Technology,Equity,"312,252.60",0.00,"312,252.60","13,915.00",22.44
PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,Equity,"708,459.36",0.00,"708,459.36","42,704.00",16.59
PEP,PEPSICO INC,Consumer Staples,Equity,"53,437,298.20",0.31,"53,437,298.20","362,164.00",147.55
PFBC,PREFERRED BANK,Financials,Equity,"202,780.18",0.00,"202,780.18","2,234.00",90.77
PFE,PFIZER INC,Health Care,Equity,"36,475,637.17",0.21,"36,475,637.17","1,501,673.00",24.29
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,"4,838,717.94",0.03,"4,838,717.94","58,481.00",82.74
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,Equity,"4,002,802.56",0.02,"4,002,802.56","41,232.00",97.08
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,"150,502.80",0.00,"150,502.80","3,192.00",47.15
PFS,PROVIDENT FINANCIAL SERVICES INC,Financials,Equity,"676,881.92",0.00,"676,881.92","36,608.00",18.49
PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,Equity,"1,032,346.70",0.01,"1,032,346.70","8,239.00",125.30
PG,PROCTER & GAMBLE,Consumer Staples,Equity,"92,814,838.74",0.54,"92,814,838.74","620,503.00",149.58
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Equity,"122,221.50",0.00,"122,221.50","4,793.00",25.50
PGEN,PRECIGEN INC,Health Care,Equity,"241,870.05",0.00,"241,870.05","59,721.00",4.05
PGNY,PROGYNY INC,Health Care,Equity,"387,472.40",0.00,"387,472.40","20,776.00",18.65
PGR,PROGRESSIVE CORP,Financials,Equity,"31,975,416.21",0.18,"31,975,416.21","154,493.00",206.97
PGRE,PARAMOUNT GROUP REIT INC,Real Estate,Equity,"302,946.29",0.00,"302,946.29","46,393.00",6.53
PGY,PAGAYA TECHNOLOGIES LTD CLASS A,Information Technology,Equity,"293,956.00",0.00,"293,956.00","11,306.00",26.00
PH,PARKER-HANNIFIN CORP,Industrials,Equity,"26,210,973.15",0.15,"26,210,973.15","33,849.00",774.35
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"120,029.58",0.00,"120,029.58","9,018.00",13.31
PHIN,PHINIA INC,Consumer Discretionary,Equity,"639,044.70",0.00,"639,044.70","12,313.00",51.90
PHM,PULTEGROUP INC,Consumer Discretionary,Equity,"6,177,461.76",0.04,"6,177,461.76","51,894.00",119.04
PHR,PHREESIA INC,Health Care,Equity,"286,059.84",0.00,"286,059.84","12,624.00",22.66
PI,IMPINJ INC,Information Technology,Equity,"1,445,032.96",0.01,"1,445,032.96","7,012.00",206.08
PII,POLARIS INC,Consumer Discretionary,Equity,"968,976.00",0.01,"968,976.00","14,400.00",67.29
PINC,PREMIER INC CLASS A,Health Care,Equity,"710,928.96",0.00,"710,928.96","25,264.00",28.14
PINS,PINTEREST INC CLASS A,Communication,Equity,"5,029,394.53",0.03,"5,029,394.53","154,703.00",32.51
PIPR,PIPER SANDLER COMPANIES,Financials,Equity,"1,435,314.80",0.01,"1,435,314.80","4,388.00",327.10
PJT,PJT PARTNERS INC CLASS A,Financials,Equity,"1,049,761.90",0.01,"1,049,761.90","6,205.00",169.18
PK,PARK HOTELS RESORTS INC,Real Estate,Equity,"629,314.50",0.00,"629,314.50","58,650.00",10.73
PKE,PARK AEROSPACE CORP,Industrials,Equity,"119,409.12",0.00,"119,409.12","6,288.00",18.99
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"4,643,891.84",0.03,"4,643,891.84","23,674.00",196.16
PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,Equity,"98,697.40",0.00,"98,697.40","7,220.00",13.67
PL,PLANET LABS CLASS A,Industrials,Equity,"784,318.54",0.00,"784,318.54","60,989.00",12.86
PLAB,PHOTRONICS INC,Information Technology,Equity,"383,573.97",0.00,"383,573.97","16,029.00",23.93
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Consumer Discretionary,Equity,"141,282.00",0.00,"141,282.00","9,400.00",15.03
PLD,PROLOGIS REIT INC,Real Estate,Equity,"30,463,432.14",0.18,"30,463,432.14","245,218.00",124.23
PLMR,PALOMAR HOLDINGS INC,Financials,Equity,"805,725.00",0.00,"805,725.00","7,162.00",112.50
PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,Equity,"2,004,934.36",0.01,"2,004,934.36","22,282.00",89.98
PLOW,DOUGLAS DYNAMICS INC,Industrials,Equity,"165,942.00",0.00,"165,942.00","5,400.00",30.73
PLPC,PREFORMED LINE PRODUCTS,Industrials,Equity,"190,441.35",0.00,"190,441.35",869.00,219.15
PLSE,PULSE BIOSCIENCES INC,Health Care,Equity,"155,484.68",0.00,"155,484.68","9,203.00",16.90
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"93,384.41",0.00,"93,384.41","25,171.00",3.71
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,Equity,"112,256,906.40",0.65,"112,256,906.40","577,008.00",194.55
PLUG,PLUG POWER INC,Industrials,Equity,"759,527.10",0.00,"759,527.10","286,614.00",2.65
PLUS,EPLUS,Information Technology,Equity,"537,122.32",0.00,"537,122.32","7,508.00",71.54
PLXS,PLEXUS CORP,Information Technology,Equity,"1,040,041.76",0.01,"1,040,041.76","7,372.00",141.08
PLYM,PLYMOUTH INDUSTRIAL REIT INC,Real Estate,Equity,"255,498.00",0.00,"255,498.00","11,640.00",21.95
PM,PHILIP MORRIS INTERNATIONAL INC,Consumer Staples,Equity,"60,036,357.60",0.35,"60,036,357.60","411,885.00",145.76
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,Equity,"282,494.52",0.00,"282,494.52","23,463.00",12.04
